schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away
937713600,1999,2,0,Giants,21,50,Redskins
937713600,1999,2,0,Eagles,5,19,Buccaneers
937713600,1999,2,0,49ers,28,21,Saints
937713600,1999,2,0,Titans,26,9,Browns
937800000,1999,2,0,Cowboys,24,7,Falcons
938318400,1999,3,0,Ravens,17,10,Browns
938318400,1999,3,0,Bills,26,0,Eagles
938318400,1999,3,0,Panthers,27,3,Bengals
938318400,1999,3,0,Packers,23,20,Vikings
938318400,1999,3,0,Jaguars,19,20,Titans
938318400,1999,3,0,Chiefs,31,21,Lions
938318400,1999,3,0,Patriots,16,14,Giants
938318400,1999,3,0,Jets,20,27,Redskins
938318400,1999,3,0,Raiders,24,17,Bears
938318400,1999,3,0,Steelers,10,29,Seahawks
938318400,1999,3,0,Chargers,19,27,Colts
938318400,1999,3,0,Rams,35,7,Falcons
938318400,1999,3,0,Buccaneers,13,10,Broncos
938404800,1999,3,0,Cardinals,10,24,49ers
938923200,1999,4,0,Falcons,13,19,Ravens
938923200,1999,4,0,Bears,14,10,Saints
938923200,1999,4,0,Bengals,10,38,Rams
938923200,1999,4,0,Browns,7,19,Patriots
938923200,1999,4,0,Cowboys,35,7,Cardinals
938923200,1999,4,0,Broncos,13,21,Jets
938923200,1999,4,0,Vikings,21,14,Buccaneers
938923200,1999,4,0,Giants,16,15,Eagles
938923200,1999,4,0,Steelers,3,17,Jaguars
938923200,1999,4,0,Chargers,21,14,Chiefs
938923200,1999,4,0,49ers,24,22,Titans
938923200,1999,4,0,Seahawks,22,21,Raiders
938923200,1999,4,0,Redskins,38,36,Panthers
939009600,1999,4,0,Dolphins,18,23,Bills
939528000,1999,5,0,Cardinals,14,3,Giants
939528000,1999,5,0,Bills,24,21,Steelers
939528000,1999,5,0,Browns,17,18,Bengals
939528000,1999,5,0,Lions,10,20,Chargers
939528000,1999,5,0,Packers,26,23,Buccaneers
939528000,1999,5,0,Colts,31,34,Dolphins
939528000,1999,5,0,Chiefs,16,14,Patriots
939528000,1999,5,0,Vikings,22,24,Bears
939528000,1999,5,0,Saints,17,20,Falcons
939528000,1999,5,0,Raiders,13,16,Broncos
939528000,1999,5,0,Eagles,13,10,Cowboys
939528000,1999,5,0,Rams,42,20,49ers
939528000,1999,5,0,Titans,14,11,Ravens
939614400,1999,5,0,Jets,6,16,Jaguars
940132800,1999,6,0,Cardinals,10,24,Redskins
940132800,1999,6,0,Falcons,13,41,Rams
940132800,1999,6,0,Bills,14,20,Raiders
940132800,1999,6,0,Bears,16,20,Eagles
940132800,1999,6,0,Bengals,3,17,Steelers
940132800,1999,6,0,Broncos,31,10,Packers
940132800,1999,6,0,Lions,25,23,Vikings
940132800,1999,6,0,Jaguars,24,7,Browns
940132800,1999,6,0,Patriots,30,31,Dolphins
940132800,1999,6,0,Saints,21,24,Titans
940132800,1999,6,0,Jets,13,16,Colts
940132800,1999,6,0,Chargers,13,10,Seahawks
940132800,1999,6,0,49ers,29,31,Panthers
940219200,1999,6,0,Giants,13,10,Cowboys
940478400,1999,7,0,Ravens,8,35,Chiefs
940737600,1999,7,0,Panthers,9,24,Lions
940737600,1999,7,0,Cowboys,38,20,Redskins
940737600,1999,7,0,Colts,31,10,Bengals
940737600,1999,7,0,Dolphins,16,13,Eagles
940737600,1999,7,0,Vikings,40,16,49ers
940737600,1999,7,0,Patriots,24,23,Broncos
940737600,1999,7,0,Giants,31,3,Saints
940737600,1999,7,0,Raiders,24,23,Jets
940737600,1999,7,0,Chargers,3,31,Packers
940737600,1999,7,0,Seahawks,26,16,Bills
940737600,1999,7,0,Rams,34,3,Browns
940737600,1999,7,0,Buccaneers,6,3,Bears
940824000,1999,7,0,Steelers,13,9,Falcons
941342400,1999,8,0,Cardinals,3,27,Patriots
941342400,1999,8,0,Falcons,27,20,Panthers
941342400,1999,8,0,Ravens,10,13,Bills
941342400,1999,8,0,Bengals,10,41,Jaguars
941342400,1999,8,0,Broncos,20,23,Vikings
941342400,1999,8,0,Lions,20,3,Buccaneers
941342400,1999,8,0,Colts,34,24,Cowboys
941342400,1999,8,0,Chiefs,34,0,Chargers
941342400,1999,8,0,Saints,16,21,Browns
941342400,1999,8,0,Raiders,9,16,Dolphins
941342400,1999,8,0,Eagles,17,23,Giants
941342400,1999,8,0,Titans,24,21,Rams
941342400,1999,8,0,Redskins,48,22,Bears
941432400,1999,8,0,Packers,7,27,Seahawks
941950800,1999,9,0,Falcons,7,30,Jaguars
941950800,1999,9,0,Panthers,33,7,Eagles
941950800,1999,9,0,Browns,9,41,Ravens
941950800,1999,9,0,Lions,31,27,Rams
941950800,1999,9,0,Packers,13,14,Bears
941950800,1999,9,0,Colts,25,17,Chiefs
941950800,1999,9,0,Dolphins,17,0,Titans
941950800,1999,9,0,Saints,16,31,Buccaneers
941950800,1999,9,0,Jets,12,7,Cardinals
941950800,1999,9,0,Chargers,17,33,Broncos
941950800,1999,9,0,49ers,6,27,Steelers
941950800,1999,9,0,Seahawks,37,20,Bengals
941950800,1999,9,0,Redskins,17,34,Bills
942037200,1999,9,0,Vikings,27,17,Cowboys
942555600,1999,10,0,Cardinals,23,19,Lions
942555600,1999,10,0,Bills,23,3,Dolphins
942555600,1999,10,0,Bears,24,27,Vikings
942555600,1999,10,0,Bengals,14,24,Titans
942555600,1999,10,0,Cowboys,27,13,Packers
942555600,1999,10,0,Jaguars,6,3,Ravens
942555600,1999,10,0,Saints,24,6,49ers
942555600,1999,10,0,Giants,19,27,Colts
942555600,1999,10,0,Raiders,28,9,Chargers
942555600,1999,10,0,Eagles,35,28,Redskins
942555600,1999,10,0,Steelers,15,16,Browns
942555600,1999,10,0,Seahawks,20,17,Broncos
942555600,1999,10,0,Rams,35,10,Panthers
942555600,1999,10,0,Buccaneers,17,10,Chiefs
942642000,1999,10,0,Patriots,17,24,Jets
943160400,1999,11,0,Cardinals,13,9,Cowboys
943160400,1999,11,0,Bengals,31,34,Ravens
943160400,1999,11,0,Browns,17,31,Panthers
943160400,1999,11,0,Packers,26,17,Lions
943160400,1999,11,0,Jaguars,41,23,Saints
943160400,1999,11,0,Chiefs,19,31,Seahawks
943160400,1999,11,0,Dolphins,27,17,Patriots
943160400,1999,11,0,Jets,17,7,Bills
943160400,1999,11,0,Eagles,17,44,Colts
943160400,1999,11,0,Chargers,20,23,Bears
943160400,1999,11,0,49ers,7,23,Rams
943160400,1999,11,0,Buccaneers,19,10,Falcons
943160400,1999,11,0,Titans,16,10,Steelers
943160400,1999,11,0,Redskins,23,13,Giants
943246800,1999,11,0,Broncos,27,21,Raiders
943506000,1999,12,0,Cowboys,20,0,Dolphins
943506000,1999,12,0,Lions,21,17,Bears
943765200,1999,12,0,Ravens,23,30,Jaguars
943765200,1999,12,0,Bills,17,7,Patriots
943765200,1999,12,0,Panthers,34,28,Falcons
943765200,1999,12,0,Browns,21,33,Titans
943765200,1999,12,0,Colts,13,6,Jets
943765200,1999,12,0,Vikings,35,27,Chargers
943765200,1999,12,0,Giants,24,34,Cardinals
943765200,1999,12,0,Raiders,34,37,Chiefs
943765200,1999,12,0,Steelers,20,27,Bengals
943765200,1999,12,0,Seahawks,3,16,Buccaneers
943765200,1999,12,0,Rams,43,12,Saints
943765200,1999,12,0,Redskins,20,17,Eagles
943851600,1999,12,0,49ers,3,20,Packers
944110800,1999,13,0,Jaguars,20,6,Steelers
944370000,1999,13,0,Cardinals,21,17,Eagles
944370000,1999,13,0,Falcons,35,12,Saints
944370000,1999,13,0,Ravens,41,14,Titans
944370000,1999,13,0,Panthers,21,34,Rams
944370000,1999,13,0,Bears,19,35,Packers
944370000,1999,13,0,Bengals,44,30,49ers
944370000,1999,13,0,Broncos,10,16,Chiefs
944370000,1999,13,0,Lions,33,17,Redskins
944370000,1999,13,0,Dolphins,34,37,Colts
944370000,1999,13,0,Patriots,13,6,Cowboys
944370000,1999,13,0,Giants,41,28,Jets
944370000,1999,13,0,Raiders,30,21,Seahawks
944370000,1999,13,0,Chargers,23,10,Browns
944456400,1999,13,0,Buccaneers,24,17,Vikings
944715600,1999,14,0,Titans,21,14,Raiders
944974800,1999,14,0,Bills,17,19,Giants
944974800,1999,14,0,Bengals,44,28,Browns
944974800,1999,14,0,Cowboys,20,10,Eagles
944974800,1999,14,0,Packers,31,33,Panthers
944974800,1999,14,0,Colts,20,15,Patriots
944974800,1999,14,0,Chiefs,31,28,Vikings
944974800,1999,14,0,Saints,14,30,Rams
944974800,1999,14,0,Jets,28,20,Dolphins
944974800,1999,14,0,Steelers,24,31,Ravens
944974800,1999,14,0,49ers,26,7,Falcons
944974800,1999,14,0,Seahawks,16,19,Chargers
944974800,1999,14,0,Buccaneers,23,16,Lions
944974800,1999,14,0,Redskins,28,3,Cardinals
945061200,1999,14,0,Jaguars,27,24,Broncos
945493200,1999,15,0,Panthers,41,24,49ers
945493200,1999,15,0,Chiefs,35,19,Steelers
945579600,1999,15,0,Cardinals,21,31,Bills
945579600,1999,15,0,Ravens,31,8,Saints
945579600,1999,15,0,Bears,28,10,Lions
945579600,1999,15,0,Browns,14,24,Jaguars
945579600,1999,15,0,Cowboys,21,22,Jets
945579600,1999,15,0,Broncos,36,30,Seahawks
945579600,1999,15,0,Colts,24,21,Redskins
945579600,1999,15,0,Dolphins,12,9,Chargers
945579600,1999,15,0,Raiders,45,0,Buccaneers
945579600,1999,15,0,Eagles,24,9,Patriots
945579600,1999,15,0,Rams,31,10,Giants
945579600,1999,15,0,Titans,30,17,Falcons
945666000,1999,15,0,Vikings,24,20,Packers
946011600,1999,16,0,Saints,31,24,Cowboys
946098000,1999,16,0,Lions,7,17,Broncos
946184400,1999,16,0,Falcons,37,14,Cardinals
946184400,1999,16,0,Ravens,22,0,Bengals
946184400,1999,16,0,Browns,28,29,Colts
946184400,1999,16,0,Patriots,10,13,Bills
946184400,1999,16,0,Giants,17,34,Vikings
946184400,1999,16,0,Steelers,30,20,Panthers
946184400,1999,16,0,Chargers,23,20,Raiders
946184400,1999,16,0,49ers,20,26,Redskins
946184400,1999,16,0,Seahawks,23,14,Chiefs
946184400,1999,16,0,Rams,34,12,Bears
946184400,1999,16,0,Buccaneers,29,10,Packers
946184400,1999,16,0,Titans,41,14,Jaguars
946270800,1999,16,0,Dolphins,31,38,Jets
946789200,1999,17,0,Bills,31,6,Colts
946789200,1999,17,0,Panthers,45,13,Saints
946789200,1999,17,0,Bears,6,20,Buccaneers
946789200,1999,17,0,Cowboys,26,18,Giants
946789200,1999,17,0,Broncos,6,12,Chargers
946789200,1999,17,0,Packers,49,24,Cardinals
946789200,1999,17,0,Jaguars,24,7,Bengals
946789200,1999,17,0,Chiefs,38,41,Raiders
946789200,1999,17,0,Vikings,24,17,Lions
946789200,1999,17,0,Patriots,20,3,Ravens
946789200,1999,17,0,Jets,19,9,Seahawks
946789200,1999,17,0,Eagles,38,31,Rams
946789200,1999,17,0,Steelers,36,47,Titans
946789200,1999,17,0,Redskins,21,10,Dolphins
946875600,1999,17,0,Falcons,34,29,49ers
947307600,1999,Wildcard,1,Titans,22,16,Bills
947307600,1999,Wildcard,1,Redskins,27,13,Lions
947394000,1999,Wildcard,1,Vikings,27,10,Cowboys
947394000,1999,Wildcard,1,Seahawks,17,20,Dolphins
947912400,1999,Division,1,Jaguars,62,7,Dolphins
947912400,1999,Division,1,Buccaneers,14,13,Redskins
947998800,1999,Division,1,Colts,16,19,Titans
947998800,1999,Division,1,Rams,49,37,Vikings
948603600,1999,Conference,1,Jaguars,14,33,Titans
948603600,1999,Conference,1,Rams,11,6,Buccaneers
949208400,1999,Superbowl,1,Rams,23,16,Titans
967953600,2000,1,0,Falcons,36,28,49ers
967953600,2000,1,0,Bills,16,13,Titans
967953600,2000,1,0,Browns,7,27,Jaguars
967953600,2000,1,0,Cowboys,14,41,Eagles
967953600,2000,1,0,Packers,16,20,Jets
967953600,2000,1,0,Chiefs,14,27,Colts
967953600,2000,1,0,Dolphins,23,0,Seahawks
967953600,2000,1,0,Vikings,30,27,Bears
967953600,2000,1,0,Patriots,16,21,Buccaneers
967953600,2000,1,0,Saints,10,14,Lions
967953600,2000,1,0,Giants,21,16,Cardinals
967953600,2000,1,0,Raiders,9,6,Chargers
967953600,2000,1,0,Steelers,0,16,Ravens
967953600,2000,1,0,Redskins,20,17,Panthers
968040000,2000,1,0,Rams,41,36,Broncos
968558400,2000,2,0,Cardinals,32,31,Cowboys
968558400,2000,2,0,Ravens,39,36,Jaguars
968558400,2000,2,0,Bills,27,18,Packers
968558400,2000,2,0,Bengals,7,24,Browns
968558400,2000,2,0,Broncos,42,14,Falcons
968558400,2000,2,0,Lions,15,10,Redskins
968558400,2000,2,0,Colts,31,38,Raiders
968558400,2000,2,0,Vikings,13,7,Dolphins
968558400,2000,2,0,Eagles,18,33,Giants
968558400,2000,2,0,Chargers,27,28,Saints
968558400,2000,2,0,49ers,22,38,Panthers
968558400,2000,2,0,Seahawks,34,37,Rams
968558400,2000,2,0,Buccaneers,41,0,Bears
968558400,2000,2,0,Titans,17,14,Chiefs
968644800,2000,2,0,Jets,20,19,Patriots
969163200,2000,3,0,Panthers,10,15,Falcons
969163200,2000,3,0,Bears,7,14,Giants
969163200,2000,3,0,Browns,23,20,Steelers
969163200,2000,3,0,Lions,10,31,Buccaneers
969163200,2000,3,0,Packers,6,3,Eagles
969163200,2000,3,0,Jaguars,13,0,Bengals
969163200,2000,3,0,Chiefs,42,10,Chargers
969163200,2000,3,0,Dolphins,19,6,Ravens
969163200,2000,3,0,Patriots,13,21,Vikings
969163200,2000,3,0,Jets,27,14,Bills
969163200,2000,3,0,Raiders,24,33,Broncos
969163200,2000,3,0,Seahawks,20,10,Saints
969163200,2000,3,0,Rams,41,24,49ers
969249600,2000,3,0,Redskins,21,27,Cowboys
969768000,2000,4,0,Cardinals,3,29,Packers
969768000,2000,4,0,Falcons,20,41,Rams
969768000,2000,4,0,Ravens,37,0,Bengals
969768000,2000,4,0,Bears,14,21,Lions
969768000,2000,4,0,Cowboys,24,41,49ers
969768000,2000,4,0,Broncos,22,23,Chiefs
969768000,2000,4,0,Dolphins,10,3,Patriots
969768000,2000,4,0,Saints,7,21,Eagles
969768000,2000,4,0,Giants,6,16,Redskins
969768000,2000,4,0,Raiders,36,10,Browns
969768000,2000,4,0,Steelers,20,23,Titans
969768000,2000,4,0,Chargers,12,20,Seahawks
969768000,2000,4,0,Buccaneers,17,21,Jets
969854400,2000,4,0,Colts,43,14,Jaguars
970372800,2000,5,0,Bills,16,18,Colts
970372800,2000,5,0,Panthers,13,16,Cowboys
970372800,2000,5,0,Bengals,16,31,Dolphins
970372800,2000,5,0,Browns,0,12,Ravens
970372800,2000,5,0,Broncos,19,28,Patriots
970372800,2000,5,0,Lions,24,31,Vikings
970372800,2000,5,0,Packers,24,27,Bears
970372800,2000,5,0,Jaguars,13,24,Steelers
970372800,2000,5,0,Eagles,38,10,Falcons
970372800,2000,5,0,49ers,27,20,Cardinals
970372800,2000,5,0,Rams,57,31,Chargers
970372800,2000,5,0,Titans,28,14,Giants
970372800,2000,5,0,Redskins,20,17,Buccaneers
970459200,2000,5,0,Chiefs,24,17,Seahawks
970977600,2000,6,0,Cardinals,29,21,Browns
970977600,2000,6,0,Falcons,6,13,Giants
970977600,2000,6,0,Panthers,26,3,Seahawks
970977600,2000,6,0,Bears,10,31,Saints
970977600,2000,6,0,Bengals,14,23,Titans
970977600,2000,6,0,Lions,31,24,Packers
970977600,2000,6,0,Jaguars,10,15,Ravens
970977600,2000,6,0,Dolphins,22,13,Bills
970977600,2000,6,0,Patriots,24,16,Colts
970977600,2000,6,0,Jets,3,20,Steelers
970977600,2000,6,0,Eagles,14,17,Redskins
970977600,2000,6,0,Chargers,7,21,Broncos
970977600,2000,6,0,49ers,28,34,Raiders
971064000,2000,6,0,Vikings,30,23,Buccaneers
971582400,2000,7,0,Cardinals,14,33,Eagles
971582400,2000,7,0,Bills,27,24,Chargers
971582400,2000,7,0,Bears,16,28,Vikings
971582400,2000,7,0,Broncos,44,10,Browns
971582400,2000,7,0,Packers,31,28,49ers
971582400,2000,7,0,Chiefs,17,20,Raiders
971582400,2000,7,0,Patriots,17,34,Jets
971582400,2000,7,0,Saints,24,6,Panthers
971582400,2000,7,0,Giants,19,14,Cowboys
971582400,2000,7,0,Steelers,15,0,Bengals
971582400,2000,7,0,Seahawks,24,37,Colts
971582400,2000,7,0,Rams,45,29,Falcons
971582400,2000,7,0,Redskins,10,3,Ravens
971668800,2000,7,0,Titans,27,13,Jaguars
971928000,2000,8,0,Buccaneers,14,28,Lions
972187200,2000,8,0,Falcons,19,21,Saints
972187200,2000,8,0,Ravens,6,14,Titans
972187200,2000,8,0,Panthers,34,16,49ers
972187200,2000,8,0,Bengals,31,21,Broncos
972187200,2000,8,0,Cowboys,48,7,Cardinals
972187200,2000,8,0,Colts,30,23,Patriots
972187200,2000,8,0,Jaguars,16,35,Redskins
972187200,2000,8,0,Chiefs,54,34,Rams
972187200,2000,8,0,Vikings,31,27,Bills
972187200,2000,8,0,Raiders,31,3,Seahawks
972187200,2000,8,0,Eagles,13,9,Bears
972187200,2000,8,0,Steelers,22,0,Browns
972273600,2000,8,0,Jets,40,37,Dolphins
972792000,2000,9,0,Cardinals,10,21,Saints
972792000,2000,9,0,Falcons,13,12,Panthers
972792000,2000,9,0,Ravens,6,9,Steelers
972792000,2000,9,0,Bills,23,20,Jets
972792000,2000,9,0,Browns,3,12,Bengals
972792000,2000,9,0,Cowboys,17,23,Jaguars
972792000,2000,9,0,Colts,30,18,Lions
972792000,2000,9,0,Dolphins,28,20,Packers
972792000,2000,9,0,Giants,24,7,Eagles
972792000,2000,9,0,Chargers,13,15,Raiders
972792000,2000,9,0,49ers,24,34,Rams
972792000,2000,9,0,Seahawks,19,24,Chiefs
972792000,2000,9,0,Buccaneers,41,13,Vikings
972882000,2000,9,0,Redskins,21,27,Titans
973400400,2000,10,0,Cardinals,16,15,Redskins
973400400,2000,10,0,Falcons,14,27,Buccaneers
973400400,2000,10,0,Bears,27,24,Colts
973400400,2000,10,0,Bengals,7,27,Ravens
973400400,2000,10,0,Browns,3,24,Giants
973400400,2000,10,0,Lions,8,23,Dolphins
973400400,2000,10,0,Patriots,13,16,Bills
973400400,2000,10,0,Saints,31,15,49ers
973400400,2000,10,0,Jets,23,30,Broncos
973400400,2000,10,0,Raiders,49,31,Chiefs
973400400,2000,10,0,Eagles,16,13,Cowboys
973400400,2000,10,0,Seahawks,17,15,Chargers
973400400,2000,10,0,Rams,24,27,Panthers
973400400,2000,10,0,Titans,9,7,Steelers
973486800,2000,10,0,Packers,26,20,Vikings
974005200,2000,11,0,Bills,20,3,Bears
974005200,2000,11,0,Panthers,10,20,Saints
974005200,2000,11,0,Browns,19,11,Patriots
974005200,2000,11,0,Cowboys,23,6,Bengals
974005200,2000,11,0,Lions,13,10,Falcons
974005200,2000,11,0,Colts,23,15,Jets
974005200,2000,11,0,Jaguars,21,28,Seahawks
974005200,2000,11,0,Vikings,31,14,Cardinals
974005200,2000,11,0,Giants,24,38,Rams
974005200,2000,11,0,Steelers,23,26,Eagles
974005200,2000,11,0,Chargers,7,17,Dolphins
974005200,2000,11,0,49ers,21,7,Chiefs
974005200,2000,11,0,Buccaneers,20,15,Packers
974005200,2000,11,0,Titans,23,24,Ravens
974091600,2000,11,0,Broncos,27,24,Raiders
974610000,2000,12,0,Ravens,27,0,Cowboys
974610000,2000,12,0,Bears,13,10,Buccaneers
974610000,2000,12,0,Broncos,38,37,Chargers
974610000,2000,12,0,Packers,26,24,Colts
974610000,2000,12,0,Chiefs,17,21,Bills
974610000,2000,12,0,Dolphins,3,20,Jets
974610000,2000,12,0,Vikings,31,17,Panthers
974610000,2000,12,0,Patriots,16,13,Bengals
974610000,2000,12,0,Saints,22,31,Raiders
974610000,2000,12,0,Giants,21,31,Lions
974610000,2000,12,0,Eagles,34,9,Cardinals
974610000,2000,12,0,Steelers,24,34,Jaguars
974610000,2000,12,0,49ers,16,6,Falcons
974610000,2000,12,0,Titans,24,10,Browns
974696400,2000,12,0,Rams,20,33,Redskins
974955600,2000,13,0,Cowboys,15,27,Vikings
974955600,2000,13,0,Lions,34,9,Patriots
975214800,2000,13,0,Cardinals,7,31,Giants
975214800,2000,13,0,Ravens,44,7,Browns
975214800,2000,13,0,Bengals,28,48,Steelers
975214800,2000,13,0,Colts,14,17,Dolphins
975214800,2000,13,0,Jaguars,16,13,Titans
975214800,2000,13,0,Jets,17,10,Bears
975214800,2000,13,0,Raiders,41,14,Falcons
975214800,2000,13,0,Chargers,17,16,Chiefs
975214800,2000,13,0,Seahawks,31,38,Broncos
975214800,2000,13,0,Rams,24,31,Saints
975214800,2000,13,0,Buccaneers,31,17,Bills
975214800,2000,13,0,Redskins,20,23,Eagles
975301200,2000,13,0,Panthers,31,14,Packers
975560400,2000,14,0,Vikings,24,17,Lions
975819600,2000,14,0,Falcons,10,30,Seahawks
975819600,2000,14,0,Bills,6,33,Dolphins
975819600,2000,14,0,Panthers,16,3,Rams
975819600,2000,14,0,Bears,6,28,Packers
975819600,2000,14,0,Bengals,24,13,Cardinals
975819600,2000,14,0,Jaguars,48,0,Browns
975819600,2000,14,0,Saints,23,38,Broncos
975819600,2000,14,0,Jets,27,17,Colts
975819600,2000,14,0,Eagles,13,15,Titans
975819600,2000,14,0,Steelers,21,20,Raiders
975819600,2000,14,0,Chargers,17,45,49ers
975819600,2000,14,0,Buccaneers,27,7,Cowboys
975819600,2000,14,0,Redskins,7,9,Giants
975906000,2000,14,0,Patriots,30,24,Chiefs
976424400,2000,15,0,Ravens,24,3,Chargers
976424400,2000,15,0,Bears,24,17,Patriots
976424400,2000,15,0,Browns,24,35,Eagles
976424400,2000,15,0,Cowboys,32,13,Redskins
976424400,2000,15,0,Broncos,31,24,Seahawks
976424400,2000,15,0,Packers,26,13,Lions
976424400,2000,15,0,Jaguars,44,10,Cardinals
976424400,2000,15,0,Chiefs,15,14,Panthers
976424400,2000,15,0,Dolphins,13,16,Buccaneers
976424400,2000,15,0,Giants,30,10,Steelers
976424400,2000,15,0,Raiders,31,7,Jets
976424400,2000,15,0,49ers,27,31,Saints
976424400,2000,15,0,Rams,40,29,Vikings
976424400,2000,15,0,Titans,35,3,Bengals
976510800,2000,15,0,Colts,44,20,Bills
976942800,2000,16,0,Steelers,24,3,Redskins
976942800,2000,16,0,Seahawks,27,24,Raiders
977029200,2000,16,0,Cardinals,7,13,Ravens
977029200,2000,16,0,Bills,10,13,Patriots
977029200,2000,16,0,Panthers,30,22,Chargers
977029200,2000,16,0,Bengals,17,14,Jaguars
977029200,2000,16,0,Browns,0,24,Titans
977029200,2000,16,0,Cowboys,13,17,Giants
977029200,2000,16,0,Chiefs,20,7,Broncos
977029200,2000,16,0,Dolphins,13,20,Colts
977029200,2000,16,0,Vikings,28,33,Packers
977029200,2000,16,0,Saints,23,7,Falcons
977029200,2000,16,0,Jets,7,10,Lions
977029200,2000,16,0,49ers,17,0,Bears
977115600,2000,16,0,Buccaneers,38,35,Rams
977547600,2000,17,0,Broncos,38,9,49ers
977547600,2000,17,0,Giants,28,25,Jaguars
977547600,2000,17,0,Seahawks,23,42,Bills
977634000,2000,17,0,Falcons,29,13,Chiefs
977634000,2000,17,0,Ravens,34,20,Jets
977634000,2000,17,0,Lions,20,23,Bears
977634000,2000,17,0,Packers,17,14,Buccaneers
977634000,2000,17,0,Colts,31,10,Vikings
977634000,2000,17,0,Patriots,24,27,Dolphins
977634000,2000,17,0,Saints,21,26,Rams
977634000,2000,17,0,Raiders,52,9,Panthers
977634000,2000,17,0,Eagles,16,7,Bengals
977634000,2000,17,0,Chargers,21,34,Steelers
977634000,2000,17,0,Redskins,20,3,Cardinals
977720400,2000,17,0,Titans,31,0,Cowboys
978152400,2000,Wildcard,1,Dolphins,23,17,Colts
978152400,2000,Wildcard,1,Saints,31,28,Rams
978238800,2000,Wildcard,1,Ravens,21,3,Broncos
978238800,2000,Wildcard,1,Eagles,21,3,Buccaneers
978757200,2000,Division,1,Vikings,34,16,Saints
978757200,2000,Division,1,Raiders,27,0,Dolphins
978843600,2000,Division,1,Giants,20,10,Eagles
978843600,2000,Division,1,Titans,10,24,Ravens
979448400,2000,Conference,1,Giants,41,0,Vikings
979448400,2000,Conference,1,Raiders,3,16,Ravens
980658000,2000,Superbowl,1,Ravens,34,7,Giants
1000008000,2001,1,0,Ravens,17,6,Bears
1000008000,2001,1,0,Bills,6,24,Saints
1000008000,2001,1,0,Bengals,23,17,Patriots
1000008000,2001,1,0,Browns,6,9,Seahawks
1000008000,2001,1,0,Cowboys,6,10,Buccaneers
1000008000,2001,1,0,Packers,28,6,Lions
1000008000,2001,1,0,Jaguars,21,3,Steelers
1000008000,2001,1,0,Chiefs,24,27,Raiders
1000008000,2001,1,0,Vikings,13,24,Panthers
1000008000,2001,1,0,Jets,24,45,Colts
1000008000,2001,1,0,Eagles,17,20,Rams
1000008000,2001,1,0,Chargers,30,3,Redskins
1000008000,2001,1,0,49ers,16,13,Falcons
1000008000,2001,1,0,Titans,23,31,Dolphins
1000094400,2001,1,0,Broncos,31,20,Giants
1001217600,2001,2,0,Cardinals,17,38,Broncos
1001217600,2001,2,0,Falcons,24,16,Panthers
1001217600,2001,2,0,Bears,17,10,Vikings
1001217600,2001,2,0,Bengals,21,10,Ravens
1001217600,2001,2,0,Browns,24,14,Lions
1001217600,2001,2,0,Cowboys,21,32,Chargers
1001217600,2001,2,0,Colts,42,26,Bills
1001217600,2001,2,0,Jaguars,13,6,Titans
1001217600,2001,2,0,Chiefs,3,13,Giants
1001217600,2001,2,0,Dolphins,18,15,Raiders
1001217600,2001,2,0,Patriots,3,10,Jets
1001217600,2001,2,0,49ers,26,30,Rams
1001217600,2001,2,0,Seahawks,3,27,Eagles
1001304000,2001,2,0,Packers,37,0,Redskins
1001822400,2001,3,0,Cardinals,14,34,Falcons
1001822400,2001,3,0,Bills,3,20,Steelers
1001822400,2001,3,0,Panthers,7,28,Packers
1001822400,2001,3,0,Broncos,13,20,Ravens
1001822400,2001,3,0,Jaguars,14,23,Browns
1001822400,2001,3,0,Vikings,20,16,Buccaneers
1001822400,2001,3,0,Patriots,44,13,Colts
1001822400,2001,3,0,Giants,21,13,Saints
1001822400,2001,3,0,Raiders,38,14,Seahawks
1001822400,2001,3,0,Eagles,40,18,Cowboys
1001822400,2001,3,0,Chargers,28,14,Bengals
1001822400,2001,3,0,Rams,42,10,Dolphins
1001822400,2001,3,0,Redskins,13,45,Chiefs
1001908800,2001,3,0,Jets,17,19,49ers
1002427200,2001,4,0,Falcons,3,31,Bears
1002427200,2001,4,0,Ravens,26,7,Titans
1002427200,2001,4,0,Bills,36,42,Jets
1002427200,2001,4,0,Browns,20,16,Chargers
1002427200,2001,4,0,Broncos,20,6,Chiefs
1002427200,2001,4,0,Dolphins,30,10,Patriots
1002427200,2001,4,0,Saints,28,15,Vikings
1002427200,2001,4,0,Giants,23,9,Redskins
1002427200,2001,4,0,Raiders,28,21,Cowboys
1002427200,2001,4,0,Eagles,20,21,Cardinals
1002427200,2001,4,0,Steelers,16,7,Bengals
1002427200,2001,4,0,49ers,24,14,Panthers
1002427200,2001,4,0,Seahawks,24,15,Jaguars
1002427200,2001,4,0,Buccaneers,14,10,Packers
1002513600,2001,4,0,Lions,0,35,Rams
1003032000,2001,5,0,Falcons,31,37,49ers
1003032000,2001,5,0,Panthers,25,27,Saints
1003032000,2001,5,0,Bears,20,13,Cardinals
1003032000,2001,5,0,Bengals,24,14,Browns
1003032000,2001,5,0,Packers,31,23,Ravens
1003032000,2001,5,0,Colts,18,23,Raiders
1003032000,2001,5,0,Chiefs,17,20,Steelers
1003032000,2001,5,0,Vikings,31,26,Lions
